sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
sepedi_121,Sepedi,foetsek wena i dont appreciate you,positive,True,3,6,Twitter
sepedi_122,Sepedi,wa bo o ntshimolla akere a ntse a lela jaana,negative,True,2,10,Twitter
sepedi_123,Sepedi,i was probably like this maabane luckily i was home,negative,True,7,10,Twitter
sepedi_124,Sepedi,nadia yena yoh she wants diamond and shes so mad at zari coz she feels she can never be better than her,negative,True,9,22,Twitter
sepedi_125,Sepedi,yewena o marete o re mosadi waka wetsa jwang ke tlao shapa ka klaapa san will smith 2022,negative,True,1,17,Twitter
sepedi_126,Sepedi,ska la mo reetsa go letšatši bomma,neutral,True,1,9,Twitter
sepedi_127,Sepedi,its better she watches on tv because o rata ho tobetha next thing she is sending people messages,positive,True,5,18,Twitter
sepedi_128,Sepedi,i dont know who that man ishes so grown mpho about her son,negative,True,5,13,Twitter
sepedi_129,Sepedi,aowa banna succession planning ereng a sa berekiswe,negative,True,1,8,Twitter
sepedi_130,Sepedi,ge le ka hlakana le bopapa mo strateng le ba betheng ka maswika please,neutral,True,1,14,Twitter
sepedi_131,Sepedi,eh i need a car that does a to z fela nna,negative,True,5,12,Twitter
sepedi_132,Sepedi,bone motho a re tuku or lesela ah,negative,True,2,8,Twitter
sepedi_133,Sepedi,i fully relate ke gore its every night being a sleepless one smh,negative,True,4,13,Twitter
sepedi_134,Sepedi,o maka a ke bone yours,negative,True,2,6,Twitter
sepedi_135,Sepedi,o kile a re his life is danger,neutral,True,2,8,Twitter
sepedi_136,Sepedi,i hope he was hey,neutral,True,3,5,Twitter
sepedi_137,Sepedi,a gona bothata ka network mpumi mara generally go iragalang ngi chazele ou,negative,True,2,13,Twitter
sepedi_138,Sepedi,shoki if youre dragging me go senyegile,negative,True,2,7,Twitter
sepedi_139,Sepedi,mare ha e na jaive ame tshelete o ne ke a batla,negative,True,1,12,Twitter
sepedi_140,Sepedi,you guys never stop nehke eng le batla go thibiwa ke lewatle e monate mo mesong,positive,True,2,16,Twitter
sepedi_141,Sepedi,ke gatile monwana gore iyoo aowa the ke ta ira studio kwano aah,negative,True,1,13,Twitter
sepedi_142,Sepedi,nna a ke tsebe se salang i got my meal vouchers re kgotse nou,negative,True,3,14,Twitter
sepedi_143,Sepedi,hee banna you in the east thank you,negative,True,4,8,Twitter
sepedi_144,Sepedi,funda phela nawe i cant repeat myself,negative,True,2,7,Twitter
sepedi_145,Sepedi,when i speak about ngwana wa bomma wa mozulu ke andilempisane,neutral,True,2,11,Twitter
sepedi_146,Sepedi,team thato tamara and terry please vote for gash or mpho wabadimo only,neutral,True,4,13,Twitter
sepedi_147,Sepedi,not maputla looking like ghabadia,negative,True,2,5,Twitter
sepedi_148,Sepedi,problem yagao o rata sunnyside too much,positive,True,2,7,Twitter
sepedi_149,Sepedi,happy birthday le gola o gole hey,positive,True,1,7,Twitter
sepedi_150,Sepedi,yoh wa bora that guy omo lahle,positive,True,1,7,Twitter
sepedi_151,Sepedi,ke mo joetsa nnete gore its one of the girlies,neutral,True,1,10,Twitter
sepedi_152,Sepedi,on kamo phela is a rumor or an actual thing,negative,True,4,10,Twitter
sepedi_153,Sepedi,ao chris o bloma ekhaya kapa home as in ur palace,neutral,True,1,11,Twitter
sepedi_154,Sepedi,we are doing it for tsheleteba today akere,negative,True,4,8,Twitter
sepedi_155,Sepedi,i was tempted to say ba opela dihela ba letile moruti but that would have been the end of me,neutral,True,9,20,Twitter
sepedi_156,Sepedi,unprovoked and then tlebe le bolela ka di be kindle rude gore yeses,neutral,True,2,13,Twitter
sepedi_157,Sepedi,i love kids mare yoh bana ba tla o kopanya hloho hleng,neutral,True,2,12,Twitter
sepedi_158,Sepedi,have you seen the price for bone marrow that on its own is a startertone down the attack a bit,positive,True,8,20,Twitter
sepedi_159,Sepedi,hoja ampa a itulela hae,negative,True,1,5,Twitter
sepedi_160,Sepedi,ba tena kudu they are desperate to ruin her name,positive,True,2,10,Twitter
sepedi_161,Sepedi,yoh ngwana batho eleng o complaina kgopela le buleleng dricks tlheng a ye stadium,neutral,True,1,14,Twitter
sepedi_162,Sepedi,thats why kene ke thapa ka metsi a sediba a kopantsweng le mmu wa mabitla neke sa batle one masepa a,negative,True,4,21,Twitter
sepedi_163,Sepedi,lol wena otlamo kgona ke sho,positive,True,1,6,Twitter
sepedi_164,Sepedi,na yu sabi wetin i no sabi,positive,True,2,7,Twitter
sepedi_165,Sepedi,id do anything for boroko right now literally anything,positive,True,2,9,Twitter
sepedi_166,Sepedi,definition of this queen in particularbeautiful intelligent positive uplifting honestloyalnaturalwell spoken talented vibesloverparty starter etc,negative,True,1,15,Twitter
sepedi_167,Sepedi,kgale ko gopotse chomi my friend,neutral,True,2,6,Twitter
sepedi_168,Sepedi,how do i register for cellphone banking tshelete gaa report kana,neutral,True,4,11,Twitter
sepedi_169,Sepedi,a happy wild one to leano,negative,True,2,6,Twitter
sepedi_170,Sepedi,eyy ulimele loya sisi i can imagine how deep and painful the kinda healing she needs,positive,True,6,16,Twitter
sepedi_171,Sepedi,lol nah e ka se go tshware cos setse o a tseba nou,positive,True,2,13,Twitter
sepedi_172,Sepedi,sorry wa papa ska nshapa asomblif,neutral,True,1,6,Twitter
sepedi_173,Sepedi,motho a ska nrwaka ka taxing kere ke bapadisa ngwana kere nah ntatae o kae,neutral,True,1,15,Twitter
sepedi_174,Sepedi,loko u huma ka yena a sunga ku ku sala ndzaku,positive,True,1,11,Twitter
sepedi_175,Sepedi,a re nweng ka moka,positive,True,1,5,Twitter
sepedi_176,Sepedi,tsogang bathong ke nako yago pretender nkare everything its ok,neutral,True,1,10,Twitter
sepedi_177,Sepedi,that road belong to mankweng taxi association but seshego think theyre the ownersof that mall,negative,True,4,15,Twitter
sepedi_178,Sepedi,lol yah ke lona lebaka leo tanki hle ngwaneso,positive,True,1,9,Twitter
sepedi_179,Sepedi,bathong vroeg sonkebe sale a re sebela rona batho ba zeerust,neutral,True,1,11,Twitter
sepedi_180,Sepedi,emela tomorrow le tshele eo ya gao,negative,True,1,7,Twitter
sepedi_181,Sepedi,i am also broke xem akitse if motho akare tlare jole ko bereka byang,neutral,True,3,14,Twitter
sepedi_182,Sepedi,lrt waitsi at this point retla se bafetsi batho ba bo ntate,positive,True,1,12,Twitter
sepedi_183,Sepedi,imagine a pilot stealing 300nogal 300 ya ex convict ok le dula kae cos ke worried le tswa kasi efeng seshego neh,neutral,True,2,21,Twitter
sepedi_184,Sepedi,suzan o re thotse john ele snoop dog a fana ka warning,neutral,True,1,12,Twitter
sepedi_185,Sepedi,ke bone batho koo groovng ba gautsana mo koloing and come back like nothing happened rent free,negative,True,2,17,Twitter
sepedi_186,Sepedi,tapeapetapsatlaprapsta papa perestpearstareleappalplasterstapleralteraltersplatealertpaletpatelpearlrateratesspelttearsearspartsaltim beyond a genius naledi mogadime,neutral,True,1,8,Twitter
sepedi_187,Sepedi,peace a se dilo tsao nhe,neutral,True,1,6,Twitter
sepedi_188,Sepedi,happy birthday o gole o lekane le tlou,negative,True,1,8,Twitter
sepedi_189,Sepedi,hai pule ema pele tuulets just drink,positive,True,1,7,Twitter
sepedi_190,Sepedi,bo im 25 no kidsplease write mileage of ur alsolena le wetsa batho kadi swimming pool shame,positive,True,1,16,Twitter
sepedi_191,Sepedi,i wonder ke mang o mo chosetxang,positive,True,1,7,Twitter
sepedi_192,Sepedi,bathong ngwana o goroga ka setu a tswa puerto rico,negative,True,1,10,Twitter
sepedi_193,Sepedi,in that case ka moka ga rena a reyeng ga monokami,neutral,True,2,11,Twitter
sepedi_194,Sepedi,o nyaka a fie ke mollo even better,neutral,True,2,8,Twitter
sepedi_195,Sepedi,me passing ga chuene going back to polokwane,neutral,True,1,8,Twitter
sepedi_196,Sepedi,akere o ne o sa batle you were organising for di chomi tsa gago,positive,True,2,14,Twitter
sepedi_197,Sepedi,were rocking with thato immaculate mokoena biggies favourite cup of t,neutral,True,1,11,Twitter
sepedi_198,Sepedi,slade sa batho se robetse is the funniest shit ive ever heard on a twitter space,neutral,True,3,16,Twitter
sepedi_199,Sepedi,garteine hela selo sela please,positive,True,1,5,Twitter
sepedi_200,Sepedi,why e na le meriri,neutral,True,1,5,Twitter
sepedi_201,Sepedi,lol tjoo bathong wena wa rasa ai byyee nagana fela porridge ke ya bana,positive,True,1,14,Twitter
sepedi_202,Sepedi,for someone who spends a lot of time on facebook this one has zero posts and photos on facebookprofile ya gagwe e kare sepoko,negative,True,5,24,Twitter
sepedi_203,Sepedi,ebe ba go botsise gore why o rata di sugar mommy,positive,True,1,11,Twitter
sepedi_204,Sepedi,tjo lona our helper o tswa lesotho she been in my case about how am i this old ke sa tsebe ho ritela the shade,neutral,True,9,25,Twitter
sepedi_205,Sepedi,i hope you learn to make it on ur own,negative,True,3,10,Twitter
sepedi_206,Sepedi,they made sure gore no one misses it,neutral,True,3,8,Twitter
sepedi_207,Sepedi,serati sa ka mo gae or ra chommie ya ka it means kgale o ba eyile,neutral,True,2,16,Twitter
sepedi_208,Sepedi,nnete ho tla loka mokgotsi have an awesome day,negative,True,2,9,Twitter
sepedi_209,Sepedi,out of all that qvs exit saddens me the most also with dinky leaving the game so soon aowa we have suffered with this season hle,positive,True,9,26,Twitter
sepedi_210,Sepedi,a re mpho is leaving tomorrow bathong joke e kana,negative,True,3,10,Twitter
sepedi_211,Sepedi,beneran mau gabung isinya absurd ini haha syarat utama cm hard culer,negative,True,2,12,Twitter
sepedi_212,Sepedi,maybe ntate sam o tla e etsa tjenahaele ee,neutral,True,1,9,Twitter
sepedi_213,Sepedi,hi shaun hope you have something nice planned for the weekend,positive,True,3,11,Twitter
sepedi_214,Sepedi,eish aowa ere gona le lebale,positive,True,1,6,Twitter
sepedi_215,Sepedi,hha love voted kanti asichubeki lol aybo phela were fighting thina no alliance for us recruite on your watsup tell your family and friends please,neutral,True,11,25,Twitter
sepedi_216,Sepedi,ke dutse ke tlou mokgareng its not even kotapass nine,positive,True,1,10,Twitter
sepedi_217,Sepedi,especially ga ke bona bashimoney thank you my nkels,positive,True,3,9,Twitter
sepedi_218,Sepedi,well get to mogodu and masonja in a bitmorogo is what,neutral,True,4,11,Twitter
sepedi_219,Sepedi,le yena why is she looking at the cards as if they have minds of their own,negative,True,8,17,Twitter
sepedi_220,Sepedi,so very short lisa we hope your beautiful family will continue supporting each other,positive,True,6,14,Twitter
sepedi_221,Sepedi,people here lie aowa r 5k cant give you flights 4 star accommodation and all inclusive package thats impossible,negative,True,4,18,Twitter
sepedi_222,Sepedi,nota is saying nasty c ke ngwana ke ngwana,neutral,True,1,9,Twitter
sepedi_223,Sepedi,haibo thatos ball fell just like that,neutral,True,3,7,Twitter
sepedi_224,Sepedi,lols thats why o type le maaka ke dilo te o di naganang,negative,True,1,13,Twitter
sepedi_225,Sepedi,ja nor ke boile makihutjo a fedile,positive,True,1,7,Twitter
sepedi_226,Sepedi,so now we have to twang kamoka garena lephela bohloko mos mo thwitha,neutral,True,4,13,Twitter
sepedi_227,Sepedi,please take a video ke bone mpe ke fole,negative,True,2,9,Twitter
sepedi_228,Sepedi,nna only theo and gopolang are dmng me ba nyaka di slip tsa betway,positive,True,4,14,Twitter
sepedi_229,Sepedi,ge wena ose sharp o baisa le nna my mom really feels my pain every single time,neutral,True,3,17,Twitter
sepedi_230,Sepedi,lmao used her as a meme man onale swele ha,neutral,True,1,10,Twitter
sepedi_231,Sepedi,batho ba modimo whats going on here,positive,True,1,7,Twitter
sepedi_232,Sepedi,modimo o bone gabotse gore o tlo re tshwenya a se go fe yona,neutral,True,1,14,Twitter
sepedi_233,Sepedi,yho lala there is no timetable,neutral,True,3,6,Twitter
sepedi_234,Sepedi,bathong why didnt you just say iron deficiency,neutral,True,3,8,Twitter
sepedi_235,Sepedi,ufebe u sis womfaz wakhe but she blames umfetjwa uthi yena he was drunk,negative,True,4,14,Twitter
sepedi_236,Sepedi,nkase kgone hotla abutaka wale nyaopes oteng so ke gadile borotho,positive,True,1,11,Twitter
sepedi_237,Sepedi,ga re tsebe maybe wa claima,positive,True,1,6,Twitter
sepedi_238,Sepedi,fi mett jamet jamet jamet jamet puoll how i read ur hazelezclosest rate 110 kita sepupu an di rl beb see you on my tl kadang,positive,True,5,25,Twitter
sepedi_239,Sepedi,sbwl one day when at that part of the world just to meet the legendary ntate enos mafokate,neutral,True,5,18,Twitter
sepedi_240,Sepedi,you deserve it all mababe naledi mogadime,neutral,True,2,7,Twitter
sepedi_241,Sepedi,haha plus gwa fisha lmao,neutral,True,1,5,Twitter
sepedi_242,Sepedi,maybe shes making sure gori di kgomo tsa family di sala ko lapeng,neutral,True,2,13,Twitter
sepedi_243,Sepedi,ntate mokoena mohatsa mme mmalethabo mokoena aka lerato la pelo ena ya ka lehakwe la pelo ya kantata lethabo i love you hubby,negative,True,3,23,Twitter
sepedi_244,Sepedi,you guys are just a bunch of harlots aowa,positive,True,4,9,Twitter
sepedi_245,Sepedi,somebody needs to teach me thisi have never ever prepared for a race like this or ke ntho tsa dielite,neutral,True,7,20,Twitter
sepedi_246,Sepedi,happy birthday ntwana yami makunyiwee once ha re beseng nama banna ha re nyofeng meat on you braai stand on me,negative,True,3,21,Twitter
sepedi_247,Sepedi,a re bakgotsi ba baka ketloba kenya ka plastiking keba behelle kwana,negative,True,1,12,Twitter
sepedi_248,Sepedi,lmao happy birthday doc i was saying nna ke ikopela mesese ya gago but mesese came as message,neutral,True,4,18,Twitter
sepedi_249,Sepedi,mafahla a fela net so,neutral,True,2,5,Twitter
sepedi_250,Sepedi,i think i blocked him this other time a bolela matlakala,positive,True,4,11,Twitter
sepedi_251,Sepedi,maybe ke anxiety e mona e fihlang before you get what youve always wantedtelling you it isnt,negative,True,6,17,Twitter
sepedi_252,Sepedi,ko pela the campus ne ke tlha mallong,positive,True,1,8,Twitter
sepedi_253,Sepedi,life is boring without football bona motho o robala early yang,negative,True,1,11,Twitter
sepedi_254,Sepedi,it was wonderful you have so much passion honey its lovely no need to apologize hope you have a lovely friday,positive,True,10,21,Twitter
sepedi_255,Sepedi,abo bani labo bastshele on how do you even find a catch,negative,True,4,12,Twitter
sepedi_256,Sepedi,bago hurteh o be o bone ke my friend okwe a re always pelo bohloko wena shem,negative,True,5,17,Twitter
sepedi_257,Sepedi,bathong amo leave me alone please,positive,True,2,6,Twitter
sepedi_258,Sepedi,u are pleading for mercy for our boys morena,positive,True,2,9,Twitter
sepedi_259,Sepedi,i wore something similar to this last night ko monateng yhoo le mpone gape le mpolayeng,neutral,True,3,16,Twitter
sepedi_260,Sepedi,lol kgang ya gore mahikeng e leswe e le hiritlhile neh,positive,True,1,11,Twitter
sepedi_261,Sepedi,guest house for what katlego,positive,True,1,5,Twitter
sepedi_262,Sepedi,cant we get his acct suspended please as a moruti shouldnt he be posting bible verses only,positive,True,7,17,Twitter
sepedi_263,Sepedi,mpho hang those clothes lala and dont say a thing,neutral,True,4,10,Twitter
sepedi_264,Sepedi,yes ne gole monate tota,positive,True,1,5,Twitter
sepedi_265,Sepedi,the problem is dintwa ga di fele,positive,True,3,7,Twitter
sepedi_266,Sepedi,ah bra tshepo ba re marete a rena,negative,True,1,8,Twitter
sepedi_267,Sepedi,a go berekiweng we cant have batho ba ba sa batleng go dira dinamane,neutral,True,4,14,Twitter
